AA,SN1994D%%%NV$$$0.35,SN1994S%%%NV$$$1.0,SN1996ai%%%NV$$$-0.1,SN1996C%%%NV$$$1.98,SN1996X%%%NV$$$0.31,SN1997bp%%%HV$$$-0.23,SN1997dt%%%NV$$$0.21,SN1997Y%%%NV$$$0.0,SN1998aq%%%NV$$$0.29,SN1998bp%%%NV$$$0.05,SN1998bu%%%NV$$$-0.84,SN1998co%%%NV$$$-0.05,SN1998de%%%91bg$$$-0.29,SN1998dh%%%NV$$$-0.54,SN1998dk%%%HV$$$-0.1,SN1998dx%%%NV$$$-0.78,SN1998ef%%%HV$$$1.31,SN1998eg%%%NV$$$-0.85,SN1998es%%%91T$$$-0.48,SN1998V%%%NV$$$-0.49,SN1999ac%%%91T$$$-1.47,SN1999cc%%%NV$$$-0.2,SN1999cl%%%HV$$$0.68,SN1999dq%%%91T$$$0.45,SN1999ej%%%NV$$$1.1,SN1999ek%%%NV$$$-0.63,SN1999gd%%%NV$$$1.12,SN1999gp%%%91T$$$0.03,SN2000cp%%%NV$$$-0.56,SN2000cx%%%00cx$$$0.43,SN2000dg%%%NV$$$0.17,SN2000dk%%%NV$$$0.4,SN2000dm%%%NV$$$-2.0,SN2000dn%%%NV$$$-0.95,SN2000fa%%%NV$$$0.36,SN2001ay%%%HV$$$0.34,SN2001br%%%HV$$$-0.46,SN2001cp%%%NV$$$0.6,SN2001da%%%NV$$$-0.04,SN2001en%%%HV$$$0.39,SN2001ep%%%NV$$$0.43,SN2001ex%%%NV$$$-2.1,SN2001fe%%%NV$$$0.31,SN2001fh%%%NV$$$-1.7,SN2001N%%%HV$$$0.66,SN2002bf%%%HV$$$1.82,SN2002bo%%%HV$$$-1.83,SN2002cd%%%HV$$$0.28,SN2002cf%%%91bg$$$-0.8,SN2002ck%%%NV$$$0.34,SN2002cr%%%NV$$$0.68,SN2002cx%%%Iax$$$-1.52,SN2002de%%%NV$$$-0.13,SN2002es%%%91bg$$$1.7,SN2002fb%%%91bg$$$0.34,SN2002fk%%%NV$$$-1.46,SN2002ha%%%NV$$$-1.0,SN2002hd%%%NV$$$0.52,SN2002he%%%HV$$$0.0,SN2002hu%%%91T$$$-0.75,SN2002jy%%%NV$$$0.12,SN2003cg%%%NV$$$0.21,SN2003ch%%%NV$$$-0.17,SN2003cq%%%NV$$$0.22,SN2003du%%%NV$$$-0.7,SN2003gq%%%Iax$$$-0.61,SN2003it%%%NV$$$-0.24,SN2003iv%%%NV$$$0.38,SN2003W%%%HV$$$0.35,SN2004at%%%NV$$$0.2,SN2004ef%%%HV$$$0.34,SN2004fu%%%HV$$$2.4,SN2004gs%%%NV$$$-0.31,SN2005am%%%NV$$$0.25,SN2005bc%%%NV$$$1.97,SN2005bo%%%NV$$$-0.09,SN2005el%%%NV$$$1.13,SN2005eq%%%91T$$$0.38,SN2005hk%%%Iax$$$-0.78,SN2005ki%%%NV$$$1.02,SN2005M%%%91T$$$-0.74,SN2005na%%%NV$$$0.36,SN2006ax%%%NV$$$0.3,SN2006az%%%NV$$$-1.03,SN2006br%%%HV$$$0.23,SN2006bt%%%NV$$$0.33,SN2006cf%%%NV$$$0.16,SN2006cq%%%NV$$$1.51,SN2006cs%%%91bg$$$2.34,SN2006cz%%%91T$$$-1.03,SN2006D%%%NV$$$2.44,SN2006gj%%%NV$$$-0.67,SN2006gr%%%NV$$$-1.74,SN2006kf%%%NV$$$-2.32,SN2006N%%%NV$$$0.32,SN2006ot%%%HV$$$-0.47,SN2006S%%%NV$$$0.47,SN2006sr%%%HV$$$-0.98,SN2007A%%%NV$$$0.21,SN2007af%%%NV$$$0.44,SN2007au%%%NV$$$1.15,SN2007ax%%%91bg$$$-0.84,SN2007ba%%%91bg$$$1.43,SN2007bc%%%NV$$$0.32,SN2007bd%%%HV$$$-1.3,SN2007ci%%%NV$$$-1.21,SN2007co%%%NV$$$0.38,SN2007cp%%%HV$$$1.2,SN2007F%%%NV$$$-1.51,SN2007fb%%%NV$$$0.44,SN2007hu%%%HV$$$1.14,SN2007kk%%%NV$$$0.39,SN2007S%%%91T$$$-0.77,SN2008A%%%Iax$$$0.03,SN2008ae%%%Iax$$$-0.08,SN2008ar%%%NV$$$-0.67,SN2008bf%%%NV$$$0.31,SN2008Q%%%NV$$$-0.31,SN1991bg%%%91bg$$$0.0
5000.0,0.9277486322689016,0.8283233627715103,0.8230265439976064,0.8853449341546741,0.9417057353958416,0.9359932693540276,0.9444489354251252,0.8054632024858202,0.8738248212684365,0.9016281654894162,0.8876994308139832,0.9515811576340782,0.8130947971293723,0.9119491808986834,0.8602279818018752,0.9756973510861752,0.8954482219650647,0.9591110438097046,0.8759937820042424,0.8542065295661173,0.8642003281296793,0.9493473343876806,0.7457432077983442,0.8739789153350246,0.9258762631996003,0.883606430509775,0.8653605215761071,0.927732825178293,0.9208142720106639,0.8856314111578375,0.8937519662769322,0.933768484842472,0.899801019060958,0.9504961852318067,0.8332299217292507,0.8650901077560023,0.996265996447665,0.84990557766413,0.8541897615465542,0.912139101391305,0.8492098765882842,0.9649936469260795,0.8241342384207767,0.9596746570874785,0.939806500248187,0.8693406846237883,0.8949560578903718,0.8624998789541132,0.9099356921935963,0.8467790878714015,0.9086385599677781,0.783374278104434,0.8266209522603996,1.0770368299006328,0.7715228621711323,0.905412033568806,0.9340546605261816,0.8472089638887552,0.955274335064427,0.9206193988204221,0.9101843536856058,0.8652997805207682,0.9191596342684548,0.8667479501434334,0.9207852397458371,0.7605588645314949,0.9708022357517864,0.9615847641141374,0.8496564158970407,0.9339656057741479,0.8936233737157372,0.9305233255311398,0.8906841032327253,0.9452411563209723,0.9235435422952356,0.9040416547571263,0.8957087917926279,0.8453571760779502,0.819460850744743,0.9251933432596867,0.8633742719771188,0.802654829631565,0.9172082585424652,0.8705442882474074,0.9312919961062665,0.9347451453485036,0.8817746706584371,0.8320911930486421,0.9834751594876285,0.8645854323215159,0.9692460614263567,0.9771080992929564,0.9540664335247008,0.9446370673278802,0.9483944028070859,1.0256034550144784,0.9068694753410799,0.9646164299634121,0.8542355174212546,0.9016472458614561,0.9183273434321556,0.8660211482321847,0.853764386324095,0.8568525622501186,0.965861037523798,0.8550582344475137,0.8936430540876366,0.9639798741955827,0.8695188858746549,0.9834707405016054,1.018050181216184,0.8637753249002839,0.8993265484835902,0.7141013586169108,0.7667671795357814,0.9054615911071354,0.9372291322911531,0.9343244293204226,0.7356977518087572
5002.002002002002,0.9306804049740887,0.8314953328135574,0.8271088838232884,0.8879793705296136,0.9469689795163942,0.9446710602277015,0.9475373222292166,0.8066560695884678,0.8787385276086283,0.9021403860381919,0.892071292514271,0.954698848422361,0.812273041609481,0.917232755614628,0.8662248843445738,0.981181666918311,0.9008684932464954,0.9616800037110046,0.8807083003770397,0.8588798851739354,0.8696748925466243,0.9533909961414087,0.7467648853199154,0.8790817393123972,0.9280746979117801,0.8868593650944954,0.8687017214550746,0.9317171778322151,0.9250052675785306,0.8918648771608514,0.8973936452235513,0.9350647815230586,0.9028731065019087,0.9525563486856327,0.8397419956963218,0.8688414011104136,1.0001083731934732,0.8525354058263814,0.8595915949473725,0.9174541348137845,0.8540625928164602,0.9644401838582143,0.8292318003976515,0.9625740297586618,0.9425544922637688,0.8749950487744785,0.9015079033673222,0.8714663947030373,0.9084762316862847,0.8499758051515149,0.9099801428396557,0.7805543249298434,0.8320043597472089,1.0725696600715273,0.7748363666667157,0.9086966902875663,0.9366906851151421,0.8463636077038381,0.959009484406588,0.9247734542481336,0.9142215791303103,0.8703318383844685,0.9220866058669244,0.8714894244794241,0.9248377517426852,0.755148796475575,0.9751923523583986,0.9634489183795386,0.8561661045918115,0.9372862239891903,0.8965339148276873,0.9335469388989028,0.8904947255347704,0.9491523495712864,0.9253886840791471,0.9074366633466363,0.8983405145311719,0.848778421320914,0.8154495778900207,0.9279380001927481,0.8672329484885141,0.8063794368035783,0.9201620492235922,0.8742911646815892,0.9339580833166234,0.9372525033422057,0.8833296610195015,0.8343875137789802,0.9826298138804882,0.8702876856246126,0.9730774650896571,0.9792918125008895,0.9590464189875016,0.947183064865282,0.9500121645300036,1.0277613676383377,0.9117205100279632,0.9689767137283005,0.857335853381952,0.9058112090051319,0.9188761782928264,0.8624353488241129,0.8551296417417579,0.858812775013399,0.970738174388226,0.8604079028953184,0.8981707514512426,0.9666715830190221,0.8749643393686505,0.9870015467299394,1.026217818821927,0.8699853846653033,0.9046123500696132,0.7088420245660388,0.7654671975823496,0.9095723201467215,0.9423791738124428,0.9392007097236578,0.7375553707306259
5004.004004004004,0.9336663188621405,0.8348169499237819,0.8314400433926266,0.8907726214742462,0.9524433164456514,0.9535894510977548,0.9505582015149201,0.8081245722557137,0.8837324423845482,0.9030367711978939,0.8966063753821405,0.9578859157322234,0.8115499713092985,0.9226449484822623,0.872339729133234,0.9866917331337866,0.9064847277874879,0.9643287177815892,0.8855679071193729,0.8637229122627857,0.8752215944209697,0.9574858908689813,0.7479599022513199,0.8843724319479013,0.9303601770191632,0.8903598193951724,0.8721561305623973,0.9357083070536234,0.9294521069508699,0.8982429622693534,0.9012458814802231,0.9366267112833633,0.9059306377238817,0.9547167489012026,0.846569209963737,0.8727935498811668,1.0040880679135795,0.8554643843411818,0.8651652821338345,0.922896872330684,0.8592252417932577,0.964017726363497,0.834590483223341,0.965433737746375,0.9453675186962786,0.8808991336612889,0.9083476606569242,0.8807071136508765,0.9074248768453326,0.8534221381583216,0.9116068704810892,0.7776432853766655,0.8374166866524432,1.0675707884798207,0.778509386728204,0.9121810694805564,0.9393904598971834,0.8460678496865834,0.9628164822313191,0.9290480811853046,0.9184553509400745,0.8755097717333951,0.9250654298466818,0.8765614749345431,0.9290637368886926,0.7497767762815913,0.9796997046837016,0.9653370122234645,0.8629303833567609,0.9407309734688618,0.8997237753072149,0.9366681269159638,0.8903893754982314,0.953194399980661,0.927376111129053,0.9108341216222108,0.90100523797406,0.8523822811900768,0.8113291785113637,0.9308193856211058,0.8712935996939642,0.810305854614948,0.923245813009,0.8781837761605665,0.9368519101573978,0.9399065059216841,0.8853026144643965,0.8368404572365206,0.9820279361458609,0.8761552060840311,0.9770948123896339,0.9814432498827826,0.9642139290927387,0.9498481733297475,0.951758107135993,1.0298560252798472,0.9166341545728857,0.9735118760971796,0.8606122115896164,0.9100864982681072,0.9194257951253646,0.8591538734981417,0.8568430308365974,0.8610295918430345,0.9758471770390388,0.8658829107252627,0.9027695984348482,0.9694336327840131,0.8806057708481881,0.9906547798949135,1.0345588607352127,0.8763738004103812,0.9099551923637386,0.7040550096339219,0.7646063819304922,0.9137787528455269,0.9476884006342883,0.9441605994599941,0.7398705093720873
5006.006006006006,0.9367141261651724,0.8382787942414687,0.836003545759032,0.8937249539496037,0.9581275749128831,0.9627461458471651,0.9534967286715128,0.8098656129367596,0.8887984207695218,0.9042968990930086,0.9013039848772597,0.9611362318736224,0.8109402031320219,0.928179728717586,0.8785691842750555,0.9922081954692475,0.9122904509645128,0.9670612388760447,0.890566773664045,0.8687287666991453,0.8808443936893496,0.961629342553357,0.7493472651383839,0.8898471599026516,0.9327291060683783,0.8941029866199097,0.8757109561481429,0.9397169221031594,0.9341138979651259,0.9047590464429619,0.9052934069023877,0.9384400111357277,0.9089787037621545,0.9569880270481949,0.8536993189097939,0.8769347942533426,1.0082053645214282,0.8586948903096127,0.870900858765,0.9284646930158095,0.8646653081776094,0.9637311638617138,0.840208623205481,0.9682365164868816,0.948245476926248,0.887056456400637,0.9154725396685883,0.8902061445487929,0.9067738996947845,0.8571086608449079,0.9135102980181384,0.7746590700659894,0.8428491154766761,1.0620760419433348,0.7825281467691241,0.9158544835328923,0.9421553601645263,0.846323853554639,0.9666973272418473,0.9334344518683689,0.9228747503304212,0.8808248795816165,0.9280911884228766,0.8819472196850419,0.9334579096431203,0.744461016266705,0.9843253236323546,0.967256294718542,0.8699499969881638,0.9442948149060972,0.9032130675905643,0.9398852420463478,0.8904074746634874,0.9573777708712347,0.9294984135265832,0.9142251483191525,0.903697138627111,0.8561651348611602,0.8071162922156945,0.9338472487887534,0.8755655183760842,0.8144242239241588,0.926457219124778,0.8822078105666599,0.939961237711297,0.9426965275192444,0.8876833016747367,0.8394314453963818,0.9816846046593775,0.8821825244980491,0.9812887649894251,0.9835675563849432,0.9695738035896257,0.9526288922802825,0.9536489764081548,1.0319024751418688,0.9215964254136328,0.9782237442118284,0.8640598385672014,0.9144653109935673,0.9199763907773325,0.8562065210815679,0.8589265343086994,0.8634909659460471,0.9811823208844812,0.871475368466807,0.9074392363561504,0.9722929598357931,0.8864215268331532,0.9944217012197581,1.0430573668352117,0.8829397762203001,0.9153567759160129,0.69979188309951,0.7641848921638332,0.9180806091199234,0.9531592783874159,0.9492037265524762,0.7426257440157505
5008.008008008008,0.9398337488922326,0.8418722613050679,0.8407874547691395,0.8968414364880678,0.9640202540228463,0.9721368744758849,0.9563435273719962,0.811875919042972,0.8939298174025138,0.9058953890918793,0.90616352356619,0.9644440320652511,0.8104565517750362,0.933831523437647,0.8849100255276406,0.9977108148472866,0.9182772905976442,0.9698806093536889,0.8957015260088012,0.8738952650611773,0.8865456254815002,0.9658212529879419,0.7509443941526958,0.8955037364813174,0.9351793628993815,0.8980768072445036,0.8793530942801036,0.9437568842271284,0.9389508077557701,0.9114048626898756,0.9095224983717709,0.9404879719716898,0.9120236904537226,0.9593792809911591,0.8611200744215033,0.8812530873354015,1.012459235092295,0.8622250548376491,0.8767890268400113,0.9341552506327119,0.8703506713251286,0.9635799850586562,0.846084770073033,0.9709662893944672,0.9511902425702441,0.8934697755138739,0.9228777252114901,0.8999431992632192,0.906510239510232,0.8610240234922507,0.9156778652821793,0.7716244866378315,0.8482971395407852,1.056126856111996,0.7868723856858597,0.9197049735757126,0.9449877887793868,0.8471263563636684,0.9706546356343502,0.9379252042540298,0.9274703258221818,0.886269934527303,0.9311595111652282,0.8876242924784433,0.9380151798769408,0.7392244139702328,0.9890696807013606,0.9692177058799706,0.8772259440946821,0.947973647297171,0.9070203602873841,0.9431981522177794,0.8905883135403991,0.9617138656759546,0.9317473837707791,0.9176041383361246,0.9064126786033874,0.8601243243119542,0.8028263801570903,0.9370306605846366,0.8800517944786672,0.818724399330271,0.929794343156127,0.8863567361846579,0.9432786963140009,0.9456094862433948,0.8904518493383018,0.8421430202610145,0.9816141378073758,0.8883616973495788,0.9856501677593473,0.9856733342318743,0.9751247644090458,0.9555223971880321,0.9557014974014024,1.033914171333592,0.9266002503084424,0.9831160856957697,0.8676737653639783,0.9189414553806269,0.920527034256417,0.8536232610995141,0.8613977030987954,0.8661839790358218,0.9867368397036452,0.8771787535149581,0.9121795621382668,0.9752715629413589,0.892390741612555,0.9982955615122399,1.0516935026165988,0.8896841626961552,0.9208210152192908,0.6960969590429218,0.7641984633379697,0.9224773097633495,0.9587929238248951,0.9543303424478278,0.7458014911321791
5010.01001001001,0.9430375453936586,0.8455899755570051,0.8457838757711394,0.9001277881191645,0.9701187703320955,0.9817552259587794,0.9590959918696973,0.8141520068086157,0.8991218409091553,0.9078027974148956,0.9111842595820416,0.9678061865873999,0.8101099414494096,0.9395953809586028,0.8913588248659945,1.0031821227206426,0.9244381752723845,0.9727917774856573,0.900970724214847,0.8792200675713451,0.8923276086205107,0.9700596592602265,0.752767482619791,0.9013425684482419,0.937710161076778,0.9022730962207934,0.883072957557976,0.9478466821231183,0.9439295559425293,0.9181719251000526,0.9139198718468358,0.9427509923069846,0.9150741668572588,0.9618985945017376,0.8688175934724844,0.8857334968126412,1.0168458263058973,0.8660492442082375,0.8828216892405092,0.9399670813932669,0.8762499302453867,0.9635601286661918,0.8522174812180868,0.9736146810905574,0.9542037598358416,0.9001374536386495,0.9305570731376386,0.9098980216459688,0.9066151306257477,0.8651594226038067,0.9180938715381406,0.7685658999987495,0.8537612217576022,1.0497676442184978,0.7915218091657104,0.9237186378156367,0.947891238453087,0.8484650300213384,0.9746916002157794,0.9425105883945954,0.9322327701072322,0.8918417981174203,0.9342681897181279,0.8935701325409161,0.9427302498849457,0.7340918594967766,0.9939339475333028,0.9712355676891054,0.8847603882943386,0.9517657884540051,0.9111590643104315,0.9466066429261522,0.8909712154168656,0.966214538555253,0.9341152131973047,0.9209743640814353,0.9091508698321414,0.8642580191217846,0.798482179442146,0.9403803562782149,0.8847522372371448,0.823194929890217,0.9332554090673488,0.8906269111469675,0.9467948149047882,0.9486300511446398,0.8935875589703053,0.8449572258379194,0.9818265281968936,0.8946816092445564,0.9901699187129572,0.9877690372181136,0.9808620325275244,0.9585269297986699,0.957932256082529,1.0359050429137842,0.9316435763025573,0.9881913120180449,0.8714496441249034,0.9235108825169532,0.9210844117348643,0.8514326278010057,0.864264703542335,0.8690959313677903,0.9925019173642547,0.8829879179411027,0.9169956885188599,0.9783977399792758,0.8984972783632339,1.0022718387429657,1.0604481996870179,0.8966074557197353,0.9263558983000187,0.6930085315413781,0.7646370671988661,0.9269691791408392,0.964589931865597,0.9595419652410238,0.7493765977197862
5012.012012012012,0.9463392237136746,0.8494254262431734,0.8509861171130353,0.9035941401854073,0.9764190490714587,0.9915936910600703,0.9617579355896493,0.8166900273154116,0.904370777292179,0.909984926099961,0.9163649968384796,0.9712206365634662,0.8099130230508734,0.9454660568058034,0.8979120838456525,1.0086113426017487,0.9307660569941425,0.9758009157378505,0.9063749283423281,0.8847051906998975,0.8981913581569052,0.9743442999700687,0.7548317094955717,0.9073656363350552,0.9403228476136288,0.9066780005491675,0.886865660519971,0.9520041952525458,0.9490174791317892,0.9250506710564432,0.9184717464363076,0.9452085922063784,0.9181402025577057,0.9645557984139521,0.8767757898156908,0.8903609264761045,1.0213590458515018,0.8701583229271479,0.8889914418404948,0.9458984600508559,0.8823333963493837,0.9636645344335301,0.8586056040698058,0.9761800309327597,0.9572843311780128,0.9070551632302789,0.9385039098248605,0.9200484698028257,0.9070646043501025,0.869506063969343,0.9207402197684036,0.7655203423594422,0.8592453715240225,1.04304618508661,0.7964532600240494,0.9278804522763949,0.9508698103808021,0.850324403594417,0.9788115389848788,0.9471874996308737,0.9371551822049348,0.8975409381196332,0.937418124013692,0.8997555064361881,0.9475987125360805,0.7290900886484074,0.9989194347951335,0.9733275930929274,0.8925559800743849,0.955670289200859,0.9156412296981797,0.9501114381151448,0.8915909587932822,0.9708906397360396,0.9365941338586988,0.9243426398712216,0.911913291547367,0.8685659329409968,0.7941086358770194,0.9439063462284051,0.8896579156648062,0.8278249119955203,0.9368378770165698,0.8950115823677918,0.9504961523062182,0.9517416692776014,0.897062362981022,0.8478569937728779,0.9823319039972377,0.9011298266825285,0.9948390603443807,0.9898599285913565,0.9867762338957443,0.9616413596013542,0.9603563707385363,1.0378881684239938,0.9367290968877505,0.9934529133838138,0.875384347580553,0.9281716306957573,0.9216553554594005,0.8496601824323455,0.8675218167260996,0.8722138519205285,0.998464594398268,0.888898469747095,0.9218954332838565,0.9816930711506164,0.9047295080622924,1.0063485643091696,1.0692979172837254,0.9037134731737284,0.9319721632178336,0.6905540512184388,0.7654840599796968,0.9315565366010646,0.9705508335448974,0.9648404941274132,0.7533292071020928
5014.014014014014,0.9497541235321934,0.8533734686925534,0.856389557667666,0.9072515094022888,0.9829163575085758,1.001642053095455,0.964339033053427,0.8194864467298297,0.9096739856585784,0.912406065775958,0.9217039885045738,0.9746877239591555,0.8098790280225574,0.9514387565290399,0.904565904170411,1.0139890351087206,0.9372534759804096,0.9789142910978623,0.911916453609731,0.8903533896345014,0.9041359632562157,0.9786748479118375,0.7571505425340458,0.9135773286129447,0.9430209410365673,0.9112840501244752,0.8907268301601449,0.9562487748173796,0.9541836331444332,0.932030699815267,0.9231660318016343,0.9478399722385304,0.9212331671925144,0.9673572386632878,0.8849777354156538,0.8951183031848522,1.0259908359734173,0.8745391363527618,0.8952931520008328,0.951948916455789,0.8885723512409116,0.9638838387091064,0.8652477062678164,0.9786681919473642,0.9604342517580912,0.914214691399389,0.9467089978545314,0.9303702418186919,0.9078301196143999,0.8740559433927229,0.9235973433137087,0.7625213163629019,0.8647571286302481,1.036011499606319,0.801645386807733,0.932174656044389,0.9539284143733773,0.852682686764149,0.9830180690700137,0.9519468984009516,0.9422318862808158,0.9033710714106616,0.9406131997672894,0.9061529310444736,0.9526150816197687,0.724244580376263,1.004025678240404,0.9755134497272309,0.9006156525472787,0.9596884878696048,0.9204759017001595,0.9537146492820441,0.8924821153315634,0.9757529064771924,0.9391764716691039,0.9277202527973477,0.9147034784731755,0.8730481317367311,0.7897329175782188,0.9476165261310555,0.894753767099758,0.8326044270079225,0.9405399364672209,0.8995097873388399,0.9543712375616941,0.9549267425921171,0.900848384437517,0.8508281698379544,0.983137960293016,0.9076924155022645,0.9996492447259777,0.9919559411912459,0.9928587401140266,0.9648650971940026,0.9629879054279465,1.0398806032949781,0.9418645237919319,0.9989019352719474,0.8794754106478319,0.9329234009927202,0.9222499446838323,0.8483299446094753,0.8711527258372447,0.875525113722557,1.004610449695114,0.8949075948646356,0.9268912467410784,0.985181128983869,0.9110757855086618,1.0105257392969265,1.0782219524148446,0.9110053778646368,0.9376812246393648,0.6887521937887645,0.7667228677624681,0.9362392144131256,0.976674232692953,0.9702277591677243,0.7576356540346655
5016.016016016016,0.9532990872096815,0.8574299422876192,0.8619857615914762,0.9111128927217439,0.9896034302748887,1.0118886546779122,0.9668554006539436,0.8225380371046422,0.9150302087083764,0.9150291859099963,0.927198775439589,0.9782091818566043,0.810019484282146,0.9575103165234031,0.9113159231416793,1.0193077350294548,0.943892724261491,0.9821375095440928,0.9175985111470263,0.8961689227936399,0.9101585083829509,0.9830542424275751,0.7597365685613633,0.9199825483607008,0.9458096592998538,0.9160749949207947,0.894653077568728,0.9606014433899103,0.9594042327130963,0.9391007101734482,0.9279918905512061,0.9506241090332556,0.9243651316263265,0.970308005158843,0.8934065146057737,0.8999889887903545,1.0307312150414578,0.8791751930707541,0.901722658093767,0.958117948123332,0.8949414700537907,0.9642068464665662,0.8721409552972574,0.9810888379364797,0.9636554448303447,0.9216059605094196,0.9551626287188697,0.940841136853202,0.9088789273306501,0.8788023742538167,0.9266451307651759,0.7596040937978059,0.8703083610238023,1.028714335263893,0.807072917050971,0.9365856057674344,0.9570729849262389,0.8555117156690278,0.9873150777641854,0.9567859892170605,0.9474594140426774,0.9093378951875923,0.9438592294598379,0.9127346150719416,0.9577736565132552,0.7195836632055412,1.0092527918510437,0.9778174116988574,0.9089427023488689,0.9638228109092905,0.9256667539216288,0.9574179595019652,0.8936701479357545,0.980809935664401,0.941855845281765,0.9311239699526185,0.917527625298471,0.8777056710003085,0.7853897158194574,0.9515191122718188,0.9000212302550004,0.8375236029627109,0.944359100782197,0.9041220198182958,0.958402416527986,0.9581671645430004,0.9049193933134522,0.8538589106620267,0.9842410507156396,0.9143524127426859,1.0045926102966947,0.9940632079479014,0.9990974754493089,0.9681983460750636,0.965838717526066,1.0418950570715713,0.9470629871421129,1.0045412543279588,0.8837208103459873,0.9377677894699848,0.9228847825870097,0.8474597844725913,0.8751362463773126,0.8790188286763165,1.010924330747374,0.9010121792844122,0.9319967100402463,0.9888788475788608,0.9175310836942708,1.0148055967017882,1.087197933496903,0.91848652464368,0.9434974146629376,0.6876139595086643,0.768332584305954,0.9410172416725646,0.9829575724200088,0.9757057409048713,0.7622719014176567
5018.018018018018,0.9569914696000393,0.8615921989760106,0.8677740633797546,0.9151952389021332,0.9964723228336942,1.0223189876751946,0.9693272764187686,0.8258421974828256,0.9204387415578811,0.9178165739831926,0.932846183289374,0.9817872563583435,0.8103478703658149,0.9636770329536783,0.9181575982730507,1.0245673660780028,0.9506773903589597,0.9854773654888209,0.923425774114736,0.9021584684887174,0.9162539627902593,0.9874847736083883,0.7626017712297773,0.9265871955976781,0.9486965185863431,0.9210401804357484,0.8986449915164291,0.9650801607718016,0.9646598081416087,0.9462486002279893,0.9329375181075124,0.9535413822732863,0.9275485109557845,0.9734107253812992,0.9020482699692365,0.904955937605527,1.0355722757521306,0.8840489577487511,0.9082770861587209,0.9644052168638289,0.9014168918164337,0.9646221920173065,0.8792829046391342,0.9834597380904608,0.9669498158385863,0.9292145633671574,0.9638543643215474,0.9514358180067316,0.9101762055628702,0.883741601067128,0.9298636177595709,0.756816332945503,0.8759136262103251,1.0212053640557508,0.8127153330891236,0.9410977589788608,0.960309520614516,0.8587855327694585,0.9917061719378746,0.9616984202785942,0.9528348055978637,0.9154485670049916,0.9471637580406134,0.9194653842111149,0.9630692350321615,0.7151363355405236,1.0146007752422006,0.9802620903783749,0.9175382341258616,0.9680771586417265,0.9312135641841925,0.9612243529461317,0.8951769328056565,0.9860698217487684,0.944626753489854,0.9345760544296053,0.9203938954955787,0.8825409606993718,0.7811145793190191,0.9556204632488504,0.9054361255596812,0.8425756271445047,0.9482933350077792,0.9088481101620295,0.9625736238400684,0.9614481091098114,0.9092412793178034,0.8569388992883799,0.985641132910294,0.9210933232898516,1.0096621468111309,0.9961940665670191,1.005483071211674,0.9716420270395116,0.9689186118267654,1.0439541507166872,0.9523417093970803,1.0103701903050963,0.8881198903551353,0.9427078420558748,0.9235702921132579,0.8470625024884146,0.8794361139515418,0.8826857297678289,1.017389577256922,0.9072104901424615,0.9372298941223962,0.9927959144354317,0.9240907901946471,1.0191921987199046,1.0962002486318196,0.9261637423441151,0.9494346054700368,0.6871399612228208,0.7702852223275629,0.945891038228714,0.9893971629177809,0.9812759194114927,0.7672130351335318
