AA,SN1994D%%%NV$$$0.35,SN1994S%%%NV$$$1.0,SN1996ai%%%NV$$$-0.1,SN1996C%%%NV$$$1.98,SN1996X%%%NV$$$0.31,SN1997bp%%%HV$$$-0.23,SN1997dt%%%NV$$$0.21,SN1997Y%%%NV$$$0.0,SN1998aq%%%NV$$$0.29,SN1998bp%%%NV$$$0.05,SN1998bu%%%NV$$$-0.84,SN1998co%%%NV$$$-0.05,SN1998de%%%91bg$$$-0.29,SN1998dh%%%NV$$$-0.54,SN1998dk%%%HV$$$-0.1,SN1998dx%%%NV$$$-0.78,SN1998ef%%%HV$$$1.31,SN1998eg%%%NV$$$-0.85,SN1998es%%%91T$$$-0.48,SN1998V%%%NV$$$-0.49,SN1999ac%%%91T$$$-1.47,SN1999cc%%%NV$$$-0.2,SN1999cl%%%HV$$$0.68,SN1999dq%%%91T$$$0.45,SN1999ej%%%NV$$$1.1,SN1999ek%%%NV$$$-0.63,SN1999gd%%%NV$$$1.12,SN1999gp%%%91T$$$0.03,SN2000cp%%%NV$$$-0.56,SN2000cx%%%00cx$$$0.43,SN2000dg%%%NV$$$0.17,SN2000dk%%%NV$$$0.4,SN2000dm%%%NV$$$-2.0,SN2000dn%%%NV$$$-0.95,SN2000fa%%%NV$$$0.36,SN2001ay%%%HV$$$0.34,SN2001br%%%HV$$$-0.46,SN2001cp%%%NV$$$0.6,SN2001da%%%NV$$$-0.04,SN2001en%%%HV$$$0.39,SN2001ep%%%NV$$$0.43,SN2001ex%%%NV$$$-2.1,SN2001fe%%%NV$$$0.31,SN2001fh%%%NV$$$-1.7,SN2001N%%%HV$$$0.66,SN2002bf%%%HV$$$1.82,SN2002bo%%%HV$$$-1.83,SN2002cd%%%HV$$$0.28,SN2002cf%%%91bg$$$-0.8,SN2002ck%%%NV$$$0.34,SN2002cr%%%NV$$$0.68,SN2002cx%%%Iax$$$-1.52,SN2002de%%%NV$$$-0.13,SN2002es%%%91bg$$$1.7,SN2002fb%%%91bg$$$0.34,SN2002fk%%%NV$$$-1.46,SN2002ha%%%NV$$$-1.0,SN2002hd%%%NV$$$0.52,SN2002he%%%HV$$$0.0,SN2002hu%%%91T$$$-0.75,SN2002jy%%%NV$$$0.12,SN2003cg%%%NV$$$0.21,SN2003ch%%%NV$$$-0.17,SN2003cq%%%NV$$$0.22,SN2003du%%%NV$$$-0.7,SN2003gq%%%Iax$$$-0.61,SN2003it%%%NV$$$-0.24,SN2003iv%%%NV$$$0.38,SN2003W%%%HV$$$0.35,SN2004at%%%NV$$$0.2,SN2004ef%%%HV$$$0.34,SN2004fu%%%HV$$$2.4,SN2004gs%%%NV$$$-0.31,SN2005am%%%NV$$$0.25,SN2005bc%%%NV$$$1.97,SN2005bo%%%NV$$$-0.09,SN2005el%%%NV$$$1.13,SN2005eq%%%91T$$$0.38,SN2005hk%%%Iax$$$-0.78,SN2005ki%%%NV$$$1.02,SN2005M%%%91T$$$-0.74,SN2005na%%%NV$$$0.36,SN2006ax%%%NV$$$0.3,SN2006az%%%NV$$$-1.03,SN2006br%%%HV$$$0.23,SN2006bt%%%NV$$$0.33,SN2006cf%%%NV$$$0.16,SN2006cq%%%NV$$$1.51,SN2006cs%%%91bg$$$2.34,SN2006cz%%%91T$$$-1.03,SN2006D%%%NV$$$2.44,SN2006gj%%%NV$$$-0.67,SN2006gr%%%NV$$$-1.74,SN2006kf%%%NV$$$-2.32,SN2006N%%%NV$$$0.32,SN2006ot%%%HV$$$-0.47,SN2006S%%%NV$$$0.47,SN2006sr%%%HV$$$-0.98,SN2007A%%%NV$$$0.21,SN2007af%%%NV$$$0.44,SN2007au%%%NV$$$1.15,SN2007ax%%%91bg$$$-0.84,SN2007ba%%%91bg$$$1.43,SN2007bc%%%NV$$$0.32,SN2007bd%%%HV$$$-1.3,SN2007ci%%%NV$$$-1.21,SN2007co%%%NV$$$0.38,SN2007cp%%%HV$$$1.2,SN2007F%%%NV$$$-1.51,SN2007fb%%%NV$$$0.44,SN2007hu%%%HV$$$1.14,SN2007kk%%%NV$$$0.39,SN2007S%%%91T$$$-0.77,SN2008A%%%Iax$$$0.03,SN2008ae%%%Iax$$$-0.08,SN2008ar%%%NV$$$-0.67,SN2008bf%%%NV$$$0.31,SN2008Q%%%NV$$$-0.31,SN1991bg%%%91bg$$$0.0
5000.0,3.918484759865919e-14,9.527582299077764,1.728620279734956,7.381868684913885e-16,2.2977162900189267e-14,8.94542317167937e-15,2.5283808964855688e-15,3.788327929547293,3.6891260357903234e-14,3.4828286336409127e-15,7.757658790884207e-14,6.306267089450315e-15,9.192617985420866e-16,1.6723296561852687e-14,4.245979116775685,2.1379428852412458e-16,2.148370097418013e-15,1.0563695751686817e-15,5.376529242321657e-15,1.8185789973030296e-15,9.746121280175565e-15,6.323754589794341e-16,3.7875853956484844e-15,4.93294173037387e-15,2.5589579994480763e-15,3.3695189025431183e-16,8.130796909895129e-16,1.8991624733334886e-15,2.7658900424702004e-16,2.874586365506117e-14,6.244495413357957e-16,3.7470998425980113,2.023780393662393,7.377459064515968e-16,1.0421306527566698e-15,3.2964508843789235e-15,1.3130227029576684e-15,0.6612635425766757,1.5345089130734046e-15,2.060404978932416e-15,3.1809419635419275e-15,0.29408585011665234,5.3234361571291035e-15,3.255544349813058e-16,8.497885664649415e-16,1.520617623139492e-15,5.685509747619419e-15,7.790919237499496e-16,0.7002058839607296,9.659249183436883e-16,6.710638368448741e-15,2.2881713874417146e-16,1.9954090702107408,1.1898742903639603,5.946302685689856e-16,1.4094364776705616e-14,5.5061401223315265,1.038893887088732e-15,1.4493098967756648,4.127968566743509e-16,1.3424830863820116e-15,2.8417830783631496e-15,4.69648313307614e-16,4.1179819792448594e-16,1.7702402242232735e-14,0.17242627395732119,1.0110092759516449e-15,2.763925046619098e-16,1.8292944788566634e-15,1.873866308520193e-15,5.187247896303944e-16,3.050682076612592,4.439487314831841e-16,1.432808284505984e-14,1.4114850961654033,7.853078329147475e-16,2.9847944861332554,0.9064034752126808,9.264499979818233e-16,6.990101326668244e-16,1.572391206744833e-15,3.0756618222076644,4.162050769792623e-15,1.1470866985331355e-15,2.1038107216648532e-16,5.903846041362764e-16,2.3885366713406927e-16,0.2725734931023458,0.28629514996176164,0.3743072471090731,18.862634344024872,2.7627217275474227e-16,2.623172516676379e-16,0.7747144374210233,1.6123155271724594e-15,4.51274995420341e-16,7.483290780671556e-16,8.797478616355344e-16,1.7713805493717378,1.9006876700494152e-14,6.187715317825904e-16,2.176585785252433e-15,3.670216760464875e-16,2.909179781772958,6.804341106308225e-16,9.431427484466635e-16,9.213610276957677e-16,4.2188638273694344e-16,1.2968090702346264e-15,1.9996832294010593e-15,1.9124413902470483e-16,2.350107231883968e-16,2.4189878391235742e-15,9.0308183633212e-16,2.9469512752289464e-16,1.7348243185764353e-15,3.127228691230982e-15,2.847996759834615e-14,7.735540679721595
5002.002002002002,3.9274273381374395e-14,9.552778348996462,1.7387055239680103,7.396992763452073e-16,2.3073257913135134e-14,9.019373178761843e-15,2.5347404116541105e-15,3.7923499799617018,3.702004891269215e-14,3.4816130722400013e-15,7.787333024710624e-14,6.3195310955075414e-15,9.196794909947927e-16,1.679607555673519e-14,4.272795266160385,2.1457627221430755e-16,2.158573041662886e-15,1.058346228206715e-15,5.397391797070988e-15,1.8261314358388416e-15,9.796522134101518e-15,6.342085896344959e-16,3.804547470470562e-15,4.955613209825538e-15,2.5625316385901103e-15,3.381510768095997e-16,8.151985329209921e-16,1.9065995459020076e-15,2.7740945577424144e-16,2.890070048746576e-14,6.261174463528836e-16,3.7498431921599455,2.029716970887534,7.386521947923279e-16,1.0481852329654668e-15,3.3051806196174574e-15,1.3169970843117047e-15,0.663163562016818,1.5422253587114585e-15,2.0699853269750943e-15,3.1918448201604773e-15,0.29396073645247245,5.3473235900125615e-15,3.264044082529431e-16,8.525010879055337e-16,1.530023882319688e-15,5.723905054496948e-15,7.870094080441067e-16,0.6992094291323959,9.682749626542935e-16,6.713085215603056e-15,2.2787994976187033e-16,2.0064659294770553,1.1861764236918817,5.964881663427377e-16,1.4123677924315796e-14,5.5182244429888145,1.0377167105124938e-15,1.4540403977045036,4.1396739297524676e-16,1.3464169292939112e-15,2.8589750937057205e-15,4.705759030992911e-16,4.1323459258403146e-16,1.7752473658376596e-14,0.17131306055688048,1.0143461959562622e-15,2.767504201188082e-16,1.8425911423003417e-15,1.877345529666987e-15,5.204217597710355e-16,3.0602392517759904,4.441329524443876e-16,1.4374743923003595e-14,1.4140085711616566,7.873320379616926e-16,2.9912278215371217,0.9094872214970353,9.218033147715428e-16,7.004029811097957e-16,1.5784049931739671e-15,3.086478824961135,4.1697376257369375e-15,1.1500749111790783e-15,2.1094269280326189e-16,5.911541802381569e-16,2.3909802149841816e-16,0.2729158446694554,0.2862287226856946,0.3764735362690361,18.92074029823748,2.76769938792049e-16,2.6347183899743385e-16,0.7761426603166017,1.6145563786428932e-15,4.521311051211225e-16,7.510210074210479e-16,8.826467617736202e-16,1.7765557585132257,1.9065877575004502e-14,6.186872053895653e-16,2.1704940579622515e-15,3.6762061551481525e-16,2.9131420071798595,6.829455165310389e-16,9.470812250897838e-16,9.251038261557227e-16,4.2275835068850527e-16,1.3017086742756691e-15,2.004213648906767e-15,1.9250527065128614e-16,2.3636621317624334e-16,2.4316615236491095e-15,8.989787102037238e-16,2.9420471810539017e-16,1.740260045235486e-15,3.13948100620735e-15,2.858061767818228e-14,7.74880626607403
5004.004004004004,3.9367393799946044e-14,9.579693776785371,1.7492758850364964,7.413770311354901e-16,2.3173481276454776e-14,9.0949428491012e-15,2.541244606081406e-15,3.7972937986503776,3.7153365693628826e-14,3.480972093112222e-15,7.818245379524883e-14,6.3333899875832656e-15,9.201889443601147e-16,1.687140878514485e-14,4.300157161324395,2.1536998520069436e-16,2.1692173399440164e-15,1.060408017259631e-15,5.419257388143731e-15,1.83409579633817e-15,9.847531338157426e-15,6.360973668896769e-16,3.822318862434821e-15,4.979469539520242e-15,2.5663503488886724e-15,3.39412403044537e-16,8.174748740088994e-16,1.9141613638607536e-15,2.782819212857324e-16,2.905864893951719e-14,6.279172193428462e-16,3.7530845202071053,2.035710936889113,7.396147107620199e-16,1.0545255880613083e-15,3.31453196995258e-15,1.3210678703295275e-15,0.66520212675329,1.550257146350306e-15,2.079882894692121e-15,3.2036231810033932e-15,0.29383447117328226,5.372724815456054e-15,3.2726906034489873e-16,8.552710568859541e-16,1.5397271211624213e-15,5.7635591434942715e-15,7.950925221608937e-16,0.6983425859489594,9.70858782141565e-16,6.7164993711053e-15,2.26974114375101e-16,2.017824603060097,1.1821361525703498,5.985317545106607e-16,1.4154623440111531e-14,5.5307621218620895,1.0368973565539613e-15,1.4588784499192415,4.151846528043313e-16,1.3506107392558761e-15,2.87686372568737e-15,4.715407256102556e-16,4.1477086460189856e-16,1.7805236238909616e-14,0.1702236243133056,1.0177805555100917e-15,2.771267228695123e-16,1.856376969431306e-15,1.8810895757395347e-15,5.222297346439237e-16,3.0702129454634384,4.443583104821704e-16,1.4423520553099048e-14,1.4166635430524162,7.89453368048389e-16,2.9979001201913147,0.912751089000551,9.17209506486654e-16,7.01895263919748e-16,1.5845082322885542e-15,3.0978800101625534,4.177899200725289e-15,1.1532631184793116e-15,2.1154235360120195e-16,5.919470624767274e-16,2.3940077735436076e-16,0.27330409599136224,0.28621110987055665,0.37868954545328415,18.981662438923102,2.7726839729400067e-16,2.646449564553272e-16,0.7776529785579156,1.6170054810289241e-15,4.529712090162165e-16,7.53833557990632e-16,8.856761918864139e-16,1.7820472754567165,1.912806778187115e-14,6.186288783503571e-16,2.1649278812258644e-15,3.6826095550640425e-16,2.9176858361131908,6.855495948975064e-16,9.511584072360291e-16,9.289913446390956e-16,4.2366367417354504e-16,1.3069006869577864e-15,2.008947422628429e-15,1.937839762518711e-16,2.3777339323418835e-16,2.4446458428696215e-15,8.95231044344647e-16,2.9380045469144113e-16,1.7459050205686897e-15,3.1521992954702033e-15,2.8684280560538113e-14,7.7652536926975575
5006.006006006006,3.946444366194979e-14,9.60829602861149,1.7603235022579868,7.432210878529237e-16,2.3277688621742296e-14,9.17206137841089e-15,2.5478910422061078e-15,3.8031834114142824,3.729098694811311e-14,3.480916191570254e-15,7.850375964011186e-14,6.347839573709512e-15,9.208027453092433e-16,1.6949218470229167e-14,4.3280386674478395,2.1617535267273738e-16,2.180290188193929e-15,1.0625591970025508e-15,5.442108792384024e-15,1.8424674559994294e-15,9.899083859346902e-15,6.380402712377501e-16,3.840972105762225e-15,5.00448834781662e-15,2.570428221416966e-15,3.407367262201849e-16,8.199053753981026e-16,1.921852420461948e-15,2.7920379182697606e-16,2.921944834160128e-14,6.298443118676355e-16,3.7568388684144947,2.0417683633801214,7.4063605138073295e-16,1.0611456064263257e-15,3.3244748028006385e-15,1.32523263960385e-15,0.6673800788248381,1.5585989427621623e-15,2.090089147049357e-15,3.2162479266827552e-15,0.2937107315858138,5.399605252649192e-15,3.2814960581277965e-16,8.581009288727336e-16,1.5497236965548247e-15,5.804464297745828e-15,8.033346573465632e-16,0.6976079374706611,9.736772024914255e-16,6.720921757141573e-15,2.2610256393421144e-16,2.029467311795354,1.1777683581573632,6.007562267948967e-16,1.4187194891217772e-14,5.543762644671627,1.036446023126388e-15,1.463824697169885,4.164471891012882e-16,1.3550619106250023e-15,2.895439169861885e-15,4.725447105940453e-16,4.164027088453826e-16,1.7860639771981327e-14,0.16916033833760497,1.0213120354085061e-15,2.775240100008667e-16,1.870646896545035e-15,1.8850961826394948e-15,5.241528154124624e-16,3.080601052393584,4.446309862743152e-16,1.4474427089010242e-14,1.4194557701531143,7.916706232705075e-16,3.004815418966792,0.9161954743113078,9.126843226180827e-16,7.034890682835081e-16,1.5907038590616404e-15,3.109855923124841,4.186536408371617e-15,1.1566488733773622e-15,2.1217868124372325e-16,5.927655946170734e-16,2.3976245668566518e-16,0.27373709208773844,0.2862435082500386,0.3809536247565098,19.045365089109882,2.777682986989996e-16,2.658375234271033e-16,0.7792461563714297,1.6196719512855676e-15,4.538010047042067e-16,7.567650734037399e-16,8.888342738256956e-16,1.7878545787896747,1.9193360029447445e-14,6.185987118819256e-16,2.1599170030141456e-15,3.689448578947376e-16,2.9228200316160944,6.882439703961747e-16,9.553682286612866e-16,9.330245638390637e-16,4.24604056107091e-16,1.312377083679502e-15,2.013888551310302e-15,1.9507850552605237e-16,2.3923144791235616e-16,2.4579372052154036e-15,8.918621627450504e-16,2.9348446217028575e-16,1.7517569275269718e-15,3.165368317394749e-15,2.87908369023513e-14,7.784816716172423
5008.008008008008,3.956565625927076e-14,9.638549327698824,1.77184174587276,7.452330325698521e-16,2.338571641105216e-14,9.250657586311304e-15,2.554678860718182e-15,3.8100377789666378,3.743268415554292e-14,3.481445977210961e-15,7.883702553854543e-14,6.36287251677485e-15,9.215326421366062e-16,1.7029431844888895e-14,4.356412106328664,2.1699166631477324e-16,2.1917771702161566e-15,1.0648022009315393e-15,5.465931376505143e-15,1.8512420165194953e-15,9.95111508674095e-15,6.400374400152123e-16,3.86058016477717e-15,5.030647438394536e-15,2.574778858695511e-15,3.4212364482100343e-16,8.224838286901477e-16,1.9296766932859315e-15,2.801722213232001e-16,2.938283028012895e-14,6.318934609701498e-16,3.761117055323403,2.0478958816984987,7.417188156193474e-16,1.0680359525072909e-15,3.3349773858060613e-15,1.32948969920801e-15,0.6696970608196369,1.5672443074568708e-15,2.100595992929967e-15,3.229682768513285e-15,0.29359301986276415,5.427925067098365e-15,3.290465705850152e-16,8.609925081578888e-16,1.5600086904889276e-15,5.846607073503008e-15,8.117259237901341e-16,0.6970066265403341,9.767312321923935e-16,6.726383526971908e-15,2.25267438465852e-16,2.0413783065174527,1.1730906017546883,6.031584667685531e-16,1.422137548880083e-14,5.5572341158150245,1.0363705824877391e-15,1.46887888559052,4.1775466694244626e-16,1.3597673628709207e-15,2.914687407345799e-15,4.735897797754704e-16,4.181272221039456e-16,1.7918624899026008e-14,0.16812557294984357,1.0249382285490655e-15,2.779448914166043e-16,1.8853946901063878e-15,1.8893627446307246e-15,5.26193933518433e-16,3.091403320244917,4.449565006082107e-16,1.4527478581507395e-14,1.4223901399340477,7.939852755192296e-16,3.011977474389498,0.9198198972349914,9.082422449615587e-16,7.051857426736607e-16,1.596993253771282e-15,3.1223892057510634,4.1956536606894885e-15,1.1602298545985078e-15,2.12850307924544e-16,5.936115380668221e-16,2.4018272004863327e-16,0.27421355783931134,0.28632701657506976,0.3832635276581033,19.111801506681633,2.782716642848908e-16,2.670497155294602e-16,0.7809225469572342,1.6225640120423841e-15,4.546265087241628e-16,7.598131179829649e-16,8.921186618362438e-16,1.7939764022931108,1.926167423296974e-14,6.185983121408903e-16,2.1554876860019286e-15,3.6967360398829954e-16,2.9285498157434717,6.91026537120072e-16,9.59702851872644e-16,9.372047757672158e-16,4.255817758516796e-16,1.318125556493418e-15,2.0190405545957873e-15,1.9638694669982568e-16,2.407394859409074e-16,2.4715347250470446e-15,8.888937975978328e-16,2.9325784972803774e-16,1.7578099423387628e-15,3.178974764167521e-15,2.89001634489463e-14,7.807408823518798
5010.01001001001,3.967125799019454e-14,9.670416961053938,1.7838208255204462,7.4741559684197555e-16,2.3497390591855233e-14,9.330644087344308e-15,2.561607611715424e-15,3.817871315770849,3.7578232938105007e-14,3.4825583250582434e-15,7.918199822821225e-14,6.378484063530837e-15,9.223888475583463e-16,1.711197316925503e-14,4.385249679575492,2.1781821275775452e-16,2.2036626521728987e-15,1.06714088195434e-15,5.490706734929777e-15,1.860414501455372e-15,1.000356197549734e-14,6.420881581175092e-16,3.881216385293508e-15,5.057919052366148e-15,2.5794137573779734e-15,3.4357434338119903e-16,8.252048901688264e-16,1.937638165656457e-15,2.8118383302806286e-16,2.9548505581275524e-14,6.340596388744353e-16,3.765925189284109,2.0541003271380047,7.428647311517574e-16,1.0751885817281496e-15,3.3460072584301678e-15,1.3338364092660032e-15,0.6721526612070318,1.5761871168459714e-15,2.1113948989283523e-15,3.24388906757301e-15,0.2934843287771681,5.4576428232926024e-15,3.2996058501945157e-16,8.6394750104058595e-16,1.5705752947037313e-15,5.8899678220686135e-15,8.202577579121827e-16,0.6965383330213204,9.800199709658483e-16,6.732913032164774e-15,2.244713907167935e-16,2.0535411934491683,1.1681221695706414,6.057335951383259e-16,1.4257141673665457e-14,5.571182939664865,1.0366778451628701e-15,1.4740414357111629,4.1910536238211116e-16,1.3647216448400617e-15,2.93459820977027e-15,4.746775238239287e-16,4.1994080290606445e-16,1.7979118981774584e-14,0.16712188581472562,1.028656176925154e-15,2.783911766830044e-16,1.9006127403328404e-15,1.893885551207854e-15,5.283557535846827e-16,3.102618306303987,4.453399738574591e-16,1.4582685066624013e-14,1.4254703625525988,7.963967896996024e-16,3.0193909394492766,0.9236233907183721,9.039014343925354e-16,7.069876388941884e-16,1.6033766271809336e-15,3.1354744253493365,4.205252422701685e-15,1.1640020255278673e-15,2.1355540842719837e-16,5.944853167927852e-16,2.406608166028454e-16,0.2747325642432489,0.2864622648524853,0.3856172815349153,19.18091670251065,2.787796001799665e-16,2.6828113501773826e-16,0.7826816976922726,1.6256895351306343e-15,4.554533981776492e-16,7.629757068955353e-16,8.955258290602102e-16,1.8004108123741285,1.933292484328933e-14,6.186290231631897e-16,2.1516601509417117e-15,3.704462231901445e-16,2.934875961662548,6.93893431236701e-16,9.641558074494997e-16,9.41533758988985e-16,4.2659768765136815e-16,1.3241324650593573e-15,2.024402609283456e-15,1.9770727525146836e-16,2.4229694788511324e-16,2.485434376348566e-15,8.863446183405875e-16,2.931219642189589e-16,1.764060238268654e-15,3.193001970547333e-15,2.9012135071184493e-14,7.832928770586674
5012.012012012012,3.9781463823496674e-14,9.703860230177462,1.796242113935189,7.497691895441355e-16,2.3612524727669507e-14,9.4119365515581e-15,2.5686783770452296e-15,3.8266946815928375,3.77274090657227e-14,3.4842446691393117e-15,7.95383867931848e-14,6.394670248790002e-15,9.233821165518612e-16,1.719676518737576e-14,4.414522469091907,2.1865465020643426e-16,2.21593171228405e-15,1.06957785599454e-15,5.516412413315412e-15,1.8699786859406235e-15,1.0056358829799468e-14,6.441924981848335e-16,3.902948498283824e-15,5.086276585839144e-15,2.5843445536718135e-15,3.4508856138255355e-16,8.280647004115912e-16,1.945739583730833e-15,2.822361322145482e-16,2.9716166403507485e-14,6.363369496274997e-16,3.771265186038761,2.060388090449877,7.440743540060492e-16,1.0825947419199242e-15,3.3575326565550932e-15,1.3382690094660166e-15,0.6747459906644221,1.585420436553046e-15,2.122478451688083e-15,3.2588276818391824e-15,0.2933875004568704,5.488712112562132e-15,3.3089269031522763e-16,8.669669965766763e-16,1.5814177262638382e-15,5.934520905240633e-15,8.289210774979319e-16,0.6962012763474377,9.835429299690071e-16,6.7405253120612746e-15,2.237172127926661e-16,2.065940071193221,1.1628838089114197,6.084749332956615e-16,1.4294455346324277e-14,5.585614343447653,1.0373685041421727e-15,1.4793116794699255,4.2049779597265187e-16,1.3699208201295407e-15,2.9551564661009622e-15,4.75810134019185e-16,4.2183738407008805e-16,1.8042047849351812e-14,0.16615217180839353,1.032463441739963e-15,2.788648739523427e-16,1.916290503206016e-15,1.898660735010392e-15,5.306401201139376e-16,3.1142462613957664,4.457864793853909e-16,1.464004408774089e-14,1.4286997486650308,7.989058316410819e-16,3.0270606444508696,0.9276049394905868,8.996804569429701e-16,7.08895933447236e-16,1.6098508659077124e-15,3.1490979058688615,4.215330116838912e-15,1.1679598641407646e-15,2.142929131702649e-16,5.953882307707871e-16,2.411958221271236e-16,0.27529299422135217,0.28664942132011256,0.3880127461482432,19.252648729519095,2.792936314738217e-16,2.695308375416818e-16,0.7845230042824912,1.6290550176494818e-15,4.562868754280375e-16,7.662507261373305e-16,8.990524320575126e-16,1.8071546515622345,1.9407029341772073e-14,6.186915122099299e-16,2.14844757399258e-15,3.712607611358775e-16,2.9417972383779056,6.968411296455481e-16,9.687198192179887e-16,9.46012928861505e-16,4.276527532425322e-16,1.330385332058668e-15,2.029973223864783e-15,1.9903700873801616e-16,2.43903017130896e-16,2.4996320089340154e-15,8.842315929266319e-16,2.9307709466783025e-16,1.770503838166112e-15,3.2074311374895586e-15,2.9126612234809676e-14,7.861267539509265
5014.014014014014,3.9896473564977734e-14,9.738836928755983,1.8090882313103562,7.522953253030453e-16,2.373091768758177e-14,9.494437362389976e-15,2.5758941039240787e-15,3.836512919559307,3.78799921839765e-14,3.4864873667031334e-15,7.990586237885662e-14,6.411419813356792e-15,9.245219659713326e-16,1.7283741265083686e-14,4.444201173222446,2.1950059216318046e-16,2.2285696205859236e-15,1.0721155227635574e-15,5.543027285026818e-15,1.8799283837081453e-15,1.0109449287100922e-14,6.463504135872695e-16,3.9258463098680326e-15,5.11568997894709e-15,2.5895809315191844e-15,3.466655534783013e-16,8.310592230835416e-16,1.9539848557792078e-15,2.8332535472677946e-16,2.988549933536769e-14,6.387195014494521e-16,3.7771362280038403,2.066765898072877,7.453493590336007e-16,1.0902430001679706e-15,3.3695197574204004e-15,1.3427837994972156e-15,0.6774749987224722,1.5949369078867842e-15,2.1338376513332803e-15,3.2744578764334348e-15,0.2933055057591612,5.5210843790193774e-15,3.3184414717357427e-16,8.700533463443531e-16,1.5925275759236592e-15,5.980236270398758e-15,8.377042402950582e-16,0.6959931310257423,9.872980292020331e-16,6.7492308665260775e-15,2.2300867091455617e-16,2.0785600617159434,1.157399170058909,6.11377228120632e-16,1.4333274782869394e-14,5.600532203364235,1.0384439725856013e-15,1.4846886336551104,4.219300248533983e-16,1.375358836735921e-15,2.9763501346535152e-15,4.76989462742486e-16,4.2381306867474634e-16,1.8107320216093805e-14,0.16521892667668397,1.0363563867103238e-15,2.7936807963379316e-16,1.9324166405317946e-15,1.9036839852793635e-15,5.330490972389899e-16,3.1262867138965804,4.4630075599128265e-16,1.469955140585455e-14,1.4320810761571023,8.015124036118357e-16,3.0349920701198383,0.9317625060557713,8.955980289856972e-16,7.109114024033637e-16,1.6164135625103401e-15,3.1632405463357323,4.225886020844283e-15,1.1720996897611985e-15,2.1506069998861172e-16,5.963207343161971e-16,2.4178596654288854e-16,0.2758938268672582,0.2868884890856181,0.3904470203361239,19.326926711388502,2.798155041601539e-16,2.707975176968948e-16,0.7864454398028377,1.632666159133923e-15,4.571342485908422e-16,7.696368997005195e-16,9.026938506619332e-16,1.8142035932694751,1.9483905551692326e-14,6.187873161048326e-16,2.145862477570127e-15,3.721171451069913e-16,2.9493100614274166,6.998653252293073e-16,9.73387914061971e-16,9.5064433742988e-16,4.2874766571189415e-16,1.3368725301322077e-15,2.0357522356689856e-15,2.003738858014416e-16,2.455570890573271e-16,2.5141255290411783e-15,8.825679932539526e-16,2.931226526644691e-16,1.7771346136723866e-15,3.2222426789851778e-15,2.924346547597301e-14,7.892295974007167
5016.016016016016,4.0016475961502306e-14,9.77530666738202,1.8223441824205757,7.549941077558855e-16,2.385236274206785e-14,9.578039746223827e-15,2.583259526134761e-15,3.8473266968548008,3.80357715735358e-14,3.4892663954326356e-15,8.02840648755973e-14,6.42872692785989e-15,9.258173176029706e-16,1.7372829750729955e-14,4.474255997215857,2.2035568029736682e-16,2.24155863084758e-15,1.07475498958562e-15,5.570528617008516e-15,1.8902559211712707e-15,1.0162765044679335e-14,6.485617646756186e-16,3.949974989249103e-15,5.1461266941419304e-15,2.5951327621760968e-15,3.4830508521055273e-16,8.34182995204233e-16,1.9623760226503112e-15,2.84448062805156e-16,3.0056178892965106e-14,6.412015729960177e-16,3.783533960645039,2.0732407258816274,7.466905919423573e-16,1.0981249149340018e-15,3.381939340828031e-15,1.3473763287323537e-15,0.6803366369756022,1.6047289691203001e-15,2.145464366255107e-15,3.2907370322917684e-15,0.2932407236079108,5.554706613124042e-15,3.328159516026167e-16,8.732078406785278e-16,1.603895913244696e-15,6.0270766340233286e-15,8.465957621316013e-16,0.695910195275878,9.91283778615699e-16,6.759034921292008e-15,2.223500018648933e-16,2.0913869344565987,1.1516936969984082,6.144330117841835e-16,1.4373548394359835e-14,5.61593952887358,1.03990321259705e-15,1.4901712858379534,4.2340022886084866e-16,1.3810306000750538e-15,2.998165294788317e-15,4.782178773082999e-16,4.258629988223656e-16,1.817483981909712e-14,0.16432392965388354,1.0403314809098844e-15,2.7990266740468064e-16,1.9489759061930006e-15,1.908951546442257e-15,5.355825590447407e-16,3.138739951601421,4.468868841307549e-16,1.4761194023958676e-14,1.4356166308194087,8.042168078933076e-16,3.0431903963253752,0.9360932882457441,8.916737294045959e-16,7.13034954236593e-16,1.623063523100285e-15,3.177888226393432,4.236918433114516e-15,1.1764180467776626e-15,2.1585711242886555e-16,5.972827171554782e-16,2.4243010208498295e-16,0.27653406210874554,0.2871794978498223,0.39291770825274586,19.40366743717922,2.803467935312428e-16,2.7208075800540143e-16,0.7884473316395081,1.636527042430291e-15,4.580007859470842e-16,7.731318474917541e-16,9.064450606331276e-16,1.8215527187327802,1.9563476458176024e-14,6.189167810213199e-16,2.1439143386717055e-15,3.730127490010198e-16,2.9574082554839265,7.029614703398554e-16,9.781525962629857e-16,9.554292347665786e-16,4.2988359845852456e-16,1.3435781034339036e-15,2.0417371480020998e-15,2.0171552302668276e-16,2.4725796097449824e-16,2.528908155920559e-15,8.813651429220347e-16,2.9325902452071847e-16,1.783947934597286e-15,3.2374186853137267e-15,2.936254830035322e-14,7.925880550437891
