3720.0,8.82154e-16,1.044631e-16
3721.5,8.3477998e-16,1.0339193e-16
3723.0,6.5090199e-16,9.8196033e-17
3724.5,7.6650298e-16,9.9441375e-17
3726.0,7.0215098e-16,9.6899542e-17
3727.5,8.8337998e-16,9.6953515e-17
3729.0,9.9948003e-16,9.9211599e-17
3730.5,7.5771396e-16,9.479381e-17
3732.0,7.2915799e-16,9.1530232e-17
3733.5,8.2388904e-16,9.3877347e-17
3735.0,8.0082502e-16,9.2788096e-17
3736.5,7.9487403e-16,9.0584109e-17
3738.0,7.8240502e-16,8.9282892e-17
3739.5,8.70274e-16,9.1387746e-17
3741.0,8.9254e-16,9.098578e-17
3742.5,8.1930898e-16,8.8386612e-17
3744.0,8.5056603e-16,8.8300996e-17
3745.5,9.0498694e-16,8.7114943e-17
3747.0,7.9646201e-16,8.3641928e-17
3748.5,9.1247895e-16,8.5827751e-17
3750.0,8.2054803e-16,8.4579857e-17
3751.5,7.8071498e-16,8.2240825e-17
3753.0,7.3962202e-16,8.0130801e-17
3754.5,7.3555102e-16,8.0290676e-17
3756.0,7.5640704e-16,8.1424365e-17
3757.5,8.80027e-16,8.257491e-17
3759.0,8.4181501e-16,8.0523601e-17
3760.5,6.5304398e-16,7.6961732e-17
3762.0,6.1149802e-16,7.6042939e-17
3763.5,6.4283903e-16,7.6446763e-17
3765.0,6.3186302e-16,7.5726537e-17
3766.5,5.8503401e-16,7.3872328e-17
3768.0,6.2603803e-16,7.4644801e-17
3769.5,6.1102802e-16,7.4079774e-17
3771.0,6.6637802e-16,7.3493658e-17
3772.5,7.2628999e-16,7.4055417e-17
3774.0,6.2115901e-16,7.2493643e-17
3775.5,6.1183397e-16,7.159726e-17
3777.0,6.7152899e-16,7.2457649e-17
3778.5,5.2899897e-16,6.8943824e-17
3780.0,5.8154603e-16,7.0333091e-17
3781.5,6.37025e-16,7.0904585e-17
3783.0,4.7117399e-16,6.8270351e-17
3784.5,4.93993e-16,6.8015665e-17
3786.0,5.5568395e-16,6.8130859e-17
3787.5,5.8054103e-16,6.8599356e-17
3789.0,5.0156701e-16,6.5996095e-17
3790.5,4.6216103e-16,6.5267145e-17
3792.0,4.39177e-16,6.4628929e-17
3793.5,4.1821598e-16,6.3644349e-17
3795.0,5.0546601e-16,6.5677717e-17
3796.5,4.36376e-16,6.5264218e-17
3798.0,4.42786e-16,6.4433569e-17
3799.5,5.1961702e-16,6.4828426e-17
3801.0,4.0669699e-16,6.2471946e-17
3802.5,4.3868501e-16,6.380033e-17
3804.0,4.56611e-16,6.4606157e-17
3805.5,4.8732098e-16,6.4484584e-17
3807.0,5.2710299e-16,6.4655543e-17
3808.5,5.3258801e-16,6.5004155e-17
3810.0,4.352e-16,6.2862688e-17
3811.5,3.81529e-16,6.1623514e-17
3813.0,4.46794e-16,6.3174223e-17
3814.5,4.79481e-16,6.3078998e-17
3816.0,4.1643001e-16,6.2308443e-17
3817.5,4.19703e-16,6.2233454e-17
3819.0,4.3023601e-16,6.1839732e-17
3820.5,4.49871e-16,6.2248055e-17
3822.0,4.2869301e-16,6.2238829e-17
3823.5,3.8694199e-16,6.1497694e-17
3825.0,3.98696e-16,6.0482687e-17
3826.5,4.9356599e-16,6.1122873e-17
3828.0,4.59496e-16,6.1993803e-17
3829.5,4.3809899e-16,6.2707533e-17
3831.0,4.95893e-16,6.3635515e-17
3832.5,4.9548902e-16,6.3501922e-17
3834.0,4.2507602e-16,6.2120575e-17
3835.5,4.5733199e-16,6.2810655e-17
3837.0,5.25738e-16,6.4056654e-17
3838.5,5.55376e-16,6.448252e-17
3840.0,5.1719202e-16,6.2103585e-17
3841.5,5.0872899e-16,6.2229154e-17
3843.0,5.2818402e-16,6.3685638e-17
3844.5,4.8759298e-16,6.2852416e-17
3846.0,4.7895298e-16,6.2371375e-17
3847.5,5.2237199e-16,6.2660499e-17
3849.0,5.5890299e-16,6.3837342e-17
3850.5,5.04524e-16,6.2250237e-17
3852.0,5.44222e-16,6.1390859e-17
3853.5,5.3848097e-16,6.1560877e-17
3855.0,4.6210401e-16,6.0737661e-17
3856.5,4.29605e-16,6.0043581e-17
