3720.0,2.9120498e-16,9.5617757e-17
3721.5,3.2693698e-16,9.585622e-17
3723.0,1.6693599e-16,9.1999587e-17
3724.5,2.5774403e-16,9.2942527e-17
3726.0,2.5903099e-16,9.2923988e-17
3727.5,2.19134e-16,9.2951354e-17
3729.0,2.4342901e-16,9.365943e-17
3730.5,2.69061e-16,9.3132969e-17
3732.0,3.2657599e-16,9.260465e-17
3733.5,2.5527998e-16,9.0449606e-17
3735.0,1.5198401e-16,8.8457985e-17
3736.5,2.5916e-16,9.0740428e-17
3738.0,3.3701e-16,9.1995339e-17
3739.5,3.0772598e-16,9.0995801e-17
3741.0,2.91385e-16,9.0587115e-17
3742.5,2.5362501e-16,8.9214192e-17
3744.0,2.1269201e-16,8.7817421e-17
3745.5,1.89849e-16,8.6586631e-17
3747.0,1.2298801e-16,8.4107426e-17
3748.5,1.7184301e-16,8.3704906e-17
3750.0,2.8745201e-16,8.6055333e-17
3751.5,2.2052001e-16,8.3982328e-17
3753.0,1.59281e-16,8.2081595e-17
3754.5,2.4271401e-16,8.3806362e-17
3756.0,2.9769399e-16,8.3725937e-17
3757.5,2.9726899e-16,9.3167857e-17
3759.0,2.9684402e-16,2.0064113e-16
3760.5,2.9641899e-16,1.9322952e-16
3762.0,2.9599402e-16,1.2301529e-16
3763.5,2.95569e-16,8.7848017e-17
3765.0,2.95569e-16,8.2111955e-17
3766.5,1.76719e-16,7.750519e-17
3768.0,2.2605001e-16,7.9542393e-17
3769.5,2.8534499e-16,8.0191297e-17
3771.0,2.42653e-16,7.9727038e-17
3772.5,9.6631305e-17,7.7017283e-17
3774.0,9.7682295e-17,7.6667267e-17
3775.5,1.72924e-16,7.9263613e-17
3777.0,2.6145199e-16,7.9922495e-17
3778.5,1.34866e-16,7.6434512e-17
3780.0,2.6366698e-16,7.9694658e-17
3781.5,3.1238898e-16,8.0405654e-17
3783.0,1.77588e-16,7.6283633e-17
3784.5,1.29587e-16,7.49509e-17
3786.0,8.6737497e-17,7.3809325e-17
3787.5,1.6875701e-16,7.3430579e-17
3789.0,2.6159001e-16,7.5889335e-17
3790.5,1.97005e-16,7.4575827e-17
3792.0,3.6527499e-16,7.7443165e-17
3793.5,2.73969e-16,7.420582e-17
3795.0,1.8555699e-16,7.2129106e-17
3796.5,2.20891e-16,7.3178812e-17
3798.0,2.18702e-16,7.2794293e-17
3799.5,1.76481e-16,7.0545985e-17
3801.0,2.30287e-16,7.156744e-17
3802.5,2.6833099e-16,7.3130643e-17
3804.0,1.803e-16,7.1662304e-17
3805.5,1.05655e-16,6.8960062e-17
3807.0,1.39204e-16,6.9005798e-17
3808.5,1.8866699e-16,6.9823589e-17
3810.0,1.3709899e-16,6.756953e-17
3811.5,1.34113e-16,6.7429749e-17
3813.0,1.92516e-16,6.8978166e-17
3814.5,1.94673e-16,6.9475742e-17
3816.0,1.83375e-16,6.9452719e-17
3817.5,1.29847e-16,6.6754991e-17
3819.0,7.1732501e-17,6.3277177e-17
3820.5,5.2372199e-17,6.2208312e-17
3822.0,1.68681e-16,6.5505883e-17
3823.5,1.36098e-16,6.5111076e-17
3825.0,4.1051399e-17,6.3342992e-17
3826.5,6.1671397e-17,6.3222791e-17
3828.0,5.8428399e-17,6.3410069e-17
3829.5,7.7274803e-17,6.4001682e-17
3831.0,1.4009701e-16,6.55383e-17
3832.5,1.4519e-16,6.5331259e-17
3834.0,1.29785e-16,6.3647191e-17
3835.5,1.5300801e-16,6.3722291e-17
3837.0,9.9442495e-17,6.2390804e-17
3838.5,9.41995e-17,6.2223164e-17
3840.0,3.1235898e-17,6.0379527e-17
