3720.0,1.57371e-14,5.3114801e-16
3721.5,1.43664e-14,5.1105552e-16
3723.0,1.39812e-14,5.0146797e-16
3724.5,1.4413201e-14,5.027096e-16
3726.0,1.38645e-14,4.9357136e-16
3727.5,1.31819e-14,4.8222667e-16
3729.0,1.34097e-14,4.795595e-16
3730.5,1.29708e-14,4.6906064e-16
3732.0,1.21768e-14,4.5739613e-16
3733.5,1.2190501e-14,4.5315134e-16
3735.0,1.20506e-14,4.4648917e-16
3736.5,1.09968e-14,4.3055445e-16
3738.0,1.06065e-14,4.2304096e-16
3739.5,1.0435701e-14,4.2180231e-16
3741.0,1.06994e-14,4.2482697e-16
3742.5,1.0201101e-14,4.1606779e-16
3744.0,9.4799301e-15,4.0336958e-16
3745.5,9.8556408e-15,4.0321207e-16
3747.0,9.9104498e-15,4.0032758e-16
3748.5,1.00408e-14,3.9943992e-16
3750.0,1.00807e-14,3.9853327e-16
3751.5,9.8184205e-15,3.9278568e-16
3753.0,9.8156897e-15,3.9345425e-16
3754.5,9.1236799e-15,3.8562991e-16
3756.0,8.5900898e-15,3.7681438e-16
3757.5,8.6053397e-15,3.7412228e-16
3759.0,8.9273393e-15,3.7460876e-16
3760.5,8.3399093e-15,3.6546581e-16
3762.0,8.64075e-15,3.6800673e-16
3763.5,8.52029e-15,3.6539749e-16
3765.0,8.3591996e-15,3.6184455e-16
3766.5,8.2699604e-15,3.5884345e-16
3768.0,7.7801603e-15,3.5055475e-16
3769.5,7.9683701e-15,3.5163556e-16
3771.0,7.8294906e-15,3.4889251e-16
3772.5,7.6592099e-15,3.4655324e-16
3774.0,7.7642496e-15,3.4846429e-16
3775.5,7.7445205e-15,3.4767938e-16
3777.0,7.6891703e-15,3.4688515e-16
3778.5,7.8403699e-15,3.4781e-16
3780.0,7.7718602e-15,3.4531317e-16
3781.5,7.4543202e-15,3.4009763e-16
3783.0,7.5515401e-15,3.3875317e-16
3784.5,7.5283899e-15,3.3517601e-16
3786.0,7.59043e-15,3.3417323e-16
3787.5,7.8817398e-15,3.3651584e-16
3789.0,7.85542e-15,3.3513837e-16
3790.5,7.9662102e-15,3.349654e-16
3792.0,7.8009905e-15,3.3171994e-16
3793.5,7.7220097e-15,3.2869667e-16
3795.0,7.9121797e-15,3.2976007e-16
3796.5,8.1107996e-15,3.3226344e-16
3798.0,8.1945499e-15,3.315116e-16
3799.5,7.6398399e-15,3.214394e-16
3801.0,7.6393402e-15,3.2184163e-16
3802.5,7.6804704e-15,3.2180995e-16
3804.0,7.6164101e-15,3.1916029e-16
3805.5,8.4261601e-15,3.2898398e-16
3807.0,8.5686802e-15,3.2957373e-16
3808.5,8.3825303e-15,3.2803078e-16
3810.0,8.3119301e-15,3.2387773e-16
3811.5,8.0846999e-15,3.2219593e-16
3813.0,8.5948492e-15,3.2842443e-16
3814.5,8.0937793e-15,3.1943616e-16
3816.0,7.9064596e-15,3.1547213e-16
3817.5,7.8486598e-15,3.131366e-16
3819.0,7.7478502e-15,3.1015881e-16
3820.5,8.0100602e-15,3.1212426e-16
