3300.0,0.178146
3302.0,-0.0498723
3304.0,0.272548
3306.0,0.487303
3308.0,0.195671
3310.0,0.0461696
3312.0,0.00608907
3314.0,-0.194223
3316.0,-0.0643411
3318.0,0.0437592
3320.0,0.118249
3322.0,0.118806
3324.0,0.175153
3326.0,-0.00144376
3328.0,-0.149821
3330.0,0.156433
3332.0,0.0967381
3334.0,0.387836
3336.0,0.081699
3338.0,0.440143
3340.0,0.418879
3342.0,0.334962
3344.0,0.0235931
3346.0,-0.0691274
3348.0,0.433796
3350.0,0.440881
3352.0,0.447966
3354.0,0.447966
3356.0,0.00201518
3358.0,0.303283
3360.0,0.296206
3362.0,-0.0598026
3364.0,-0.141704
3366.0,0.241727
3368.0,-0.0256427
3370.0,-0.0568014
3372.0,-0.0574365
3374.0,0.264078
3376.0,0.134832
3378.0,0.107418
3380.0,0.204789
3382.0,0.0855061
3384.0,0.185164
3386.0,0.324311
3388.0,0.355923
3390.0,0.208362
3392.0,0.0990017
3394.0,-0.107477
3396.0,0.152791
3398.0,0.290116
3400.0,0.361144
3402.0,0.145588
3404.0,-0.0279507
3406.0,-0.0106045
3408.0,0.174796
3410.0,-0.105224
3412.0,0.019021
3414.0,0.252185
3416.0,0.180623
3418.0,0.322792
3420.0,0.217813
3422.0,-0.0796226
3424.0,-0.0515478
3426.0,0.046837
3428.0,0.510547
3430.0,0.200353
3432.0,-0.00380494
3434.0,0.0289128
3436.0,0.00317753
3438.0,0.0303173
3440.0,0.145312
3442.0,0.13979
3444.0,0.183674
3446.0,0.265413
3448.0,0.201372
3450.0,0.136679
3452.0,0.333301
3454.0,0.00902719
3456.0,0.280711
3458.0,0.208942
3460.0,0.344195
3462.0,0.235833
3464.0,0.173883
3466.0,0.162561
3468.0,0.205299
3470.0,0.0308181
3472.0,-0.03365
3474.0,-0.0293234
3476.0,0.00211262
3478.0,0.200648
3480.0,0.301688
3482.0,0.289434
3484.0,0.343142
3486.0,0.268265
3488.0,0.336849
3490.0,-0.0529182
3492.0,-0.00347871
3494.0,-0.0550453
3496.0,0.0922081
3498.0,0.286635
3500.0,0.183598
3502.0,-0.0630895
3504.0,0.0806065
3506.0,0.168236
3508.0,0.246939
3510.0,0.169286
3512.0,-0.0176748
3514.0,0.265785
3516.0,0.101543
3518.0,0.0158029
3520.0,0.053688
3522.0,0.227027
3524.0,0.188846
3526.0,0.126977
3528.0,0.11399
3530.0,0.225565
3532.0,0.200012
3534.0,0.209574
3536.0,0.183825
3538.0,0.149442
3540.0,0.166751
3542.0,0.1678
3544.0,0.0863441
3546.0,0.149999
3548.0,0.359533
3550.0,0.187341
3552.0,0.209874
3554.0,0.180147
3556.0,0.163812
3558.0,0.360696
3560.0,0.430701
3562.0,0.259518
3564.0,0.157752
3566.0,0.193256
3568.0,0.180278
3570.0,0.106095
3572.0,0.157849
3574.0,0.129598
3576.0,0.26234
3578.0,0.194664
3580.0,0.216972
3582.0,0.283128
3584.0,0.227428
3586.0,0.296924
3588.0,0.344002
3590.0,0.214627
3592.0,0.170787
3594.0,0.149433
3596.0,0.0721391
3598.0,0.249865
3600.0,0.194774
3602.0,0.0929338
3604.0,0.220761
3606.0,0.302499
3608.0,0.2223
3610.0,0.160124
3612.0,0.15284
3614.0,0.238409
3616.0,0.196218
3618.0,0.160717
3620.0,0.225295
3622.0,0.255299
3624.0,0.252665
3626.0,0.212221
3628.0,0.12673
3630.0,0.239423
3632.0,0.188398
3634.0,0.168297
3636.0,0.0694594
3638.0,0.108178
3640.0,0.200775
3642.0,0.301287
3644.0,0.41438
3646.0,0.331522
3648.0,0.229094
3650.0,0.189562
3652.0,0.30176
3654.0,0.262279
3656.0,0.165843
3658.0,0.272698
3660.0,0.317451
3662.0,0.244836
3664.0,0.30737
3666.0,0.282296
3668.0,0.229869
3670.0,0.191023
3672.0,0.305307
3674.0,0.304989
3676.0,0.240301
3678.0,0.25967
3680.0,0.29607
3682.0,0.261185
3684.0,0.308702
3686.0,0.23573
3688.0,0.307229
3690.0,0.229233
3692.0,0.297786
3694.0,0.438025
3696.0,0.284248
3698.0,0.305387
3700.0,0.388557
3702.0,0.367031
3704.0,0.293881
3706.0,0.32858
3708.0,0.349757
3710.0,0.349094
3712.0,0.37049
3714.0,0.346198
3716.0,0.356848
3718.0,0.340051
3720.0,0.367593
3722.0,0.302432
3724.0,0.191095
3726.0,0.343149
3728.0,0.293002
3730.0,0.271233
3732.0,0.285522
3734.0,0.243876
3736.0,0.312421
3738.0,0.206061
3740.0,0.168594
3742.0,0.299864
3744.0,0.287683
3746.0,0.249649
3748.0,0.296008
3750.0,0.21053
3752.0,0.18119
3754.0,0.242038
3756.0,0.242085
3758.0,0.297383
3760.0,0.241265
3762.0,0.183338
3764.0,0.213536
3766.0,0.269614
3768.0,0.238379
3770.0,0.288934
3772.0,0.284398
3774.0,0.1919
3776.0,0.218586
3778.0,0.279648
3780.0,0.249466
3782.0,0.209565
3784.0,0.227403
3786.0,0.234725
3788.0,0.211902
3790.0,0.177857
3792.0,0.233792
3794.0,0.23321
3796.0,0.250168
3798.0,0.256235
3800.0,0.257844
3802.0,0.274587
3804.0,0.266753
3806.0,0.231073
3808.0,0.351882
3810.0,0.35487
3812.0,0.324596
3814.0,0.350002
3816.0,0.306635
3818.0,0.254911
3820.0,0.273236
3822.0,0.309343
3824.0,0.329732
3826.0,0.317151
3828.0,0.363231
3830.0,0.315802
3832.0,0.331477
3834.0,0.361258
3836.0,0.333134
3838.0,0.339028
3840.0,0.459651
3842.0,0.417978
3844.0,0.324085
3846.0,0.314732
3848.0,0.375075
3850.0,0.347802
3852.0,0.361775
3854.0,0.404742
3856.0,0.352518
3858.0,0.330637
3860.0,0.319892
3862.0,0.334209
3864.0,0.299291
3866.0,0.344407
3868.0,0.375716
3870.0,0.334619
3872.0,0.32395
3874.0,0.302323
3876.0,0.299618
3878.0,0.325329
3880.0,0.342006
3882.0,0.359698
3884.0,0.356678
3886.0,0.306634
3888.0,0.356631
3890.0,0.390896
3892.0,0.374055
3894.0,0.313643
3896.0,0.373978
3898.0,0.41583
3900.0,0.371452
3902.0,0.282826
3904.0,0.337258
3906.0,0.297111
3908.0,0.245107
3910.0,0.164369
3912.0,0.20791
3914.0,0.305934
3916.0,0.286699
3918.0,0.304897
3920.0,0.296286
3922.0,0.266774
3924.0,0.249647
3926.0,0.296645
3928.0,0.230897
3930.0,0.271526
3932.0,0.312266
3934.0,0.296672
3936.0,0.242565
3938.0,0.29504
3940.0,0.328338
3942.0,0.338841
3944.0,0.31276
3946.0,0.30148
3948.0,0.244702
3950.0,0.2198
3952.0,0.238187
3954.0,0.204672
3956.0,0.230634
3958.0,0.226266
3960.0,0.200569
3962.0,0.218798
3964.0,0.257643
3966.0,0.250912
3968.0,0.216348
3970.0,0.262992
3972.0,0.273503
3974.0,0.222994
3976.0,0.20831
3978.0,0.248291
3980.0,0.255736
3982.0,0.265101
3984.0,0.277983
3986.0,0.319442
3988.0,0.316714
3990.0,0.30452
3992.0,0.319016
3994.0,0.371498
3996.0,0.339643
3998.0,0.323763
4000.0,0.280915
4002.0,0.29337
4004.0,0.325994
4006.0,0.336899
4008.0,0.307008
4010.0,0.284963
4012.0,0.253219
4014.0,0.266379
4016.0,0.297234
4018.0,0.34346
4020.0,0.319117
4022.0,0.259422
4024.0,0.27222
4026.0,0.308438
4028.0,0.298865
4030.0,0.313764
4032.0,0.299432
4034.0,0.280563
4036.0,0.280755
4038.0,0.272848
4040.0,0.291789
4042.0,0.275633
4044.0,0.256655
4046.0,0.298805
4048.0,0.304904
4050.0,0.241606
4052.0,0.225683
4054.0,0.250713
4056.0,0.300806
4058.0,0.319973
4060.0,0.329776
4062.0,0.287931
4064.0,0.26045
4066.0,0.257658
4068.0,0.327725
4070.0,0.295379
4072.0,0.303811
4074.0,0.348021
4076.0,0.314671
4078.0,0.229843
4080.0,0.284215
4082.0,0.29038
4084.0,0.283223
4086.0,0.281362
4088.0,0.294509
4090.0,0.329943
4092.0,0.331083
4094.0,0.310244
4096.0,0.300234
4098.0,0.343824
4100.0,0.39469
4102.0,0.317816
4104.0,0.314782
4106.0,0.335831
4108.0,0.236234
4110.0,0.187517
4112.0,0.285989
4114.0,0.342968
4116.0,0.333452
4118.0,0.375997
4120.0,0.292548
4122.0,0.291959
4124.0,0.29137
4126.0,0.290782
4128.0,0.290193
4130.0,0.290193
4132.0,0.332707
4134.0,0.293882
4136.0,0.286811
4138.0,0.275052
4140.0,0.320503
4142.0,0.336717
4144.0,0.306391
4146.0,0.269771
4148.0,0.280109
4150.0,0.310044
4152.0,0.296403
4154.0,0.307696
4156.0,0.293536
4158.0,0.274832
4160.0,0.26433
4162.0,0.307595
4164.0,0.284118
4166.0,0.267125
4168.0,0.291652
4170.0,0.284421
4172.0,0.271371
4174.0,0.317755
4176.0,0.295898
4178.0,0.328655
4180.0,0.307407
4182.0,0.275458
4184.0,0.302327
4186.0,0.24645
4188.0,0.248127
4190.0,0.299254
4192.0,0.31176
4194.0,0.307916
4196.0,0.298649
4198.0,0.29816
4200.0,0.312811
4202.0,0.331574
4204.0,0.279298
4206.0,0.28881
4208.0,0.340711
4210.0,0.378659
4212.0,0.318046
4214.0,0.296964
4216.0,0.290592
4218.0,0.280692
4220.0,0.297532
4222.0,0.296417
4224.0,0.278795
4226.0,0.287822
4228.0,0.303334
4230.0,0.292192
4232.0,0.26619
4234.0,0.26769
4236.0,0.23583
4238.0,0.290712
4240.0,0.305819
4242.0,0.270242
4244.0,0.281856
4246.0,0.25873
4248.0,0.243958
4250.0,0.284594
4252.0,0.339879
4254.0,0.323026
4256.0,0.295712
4258.0,0.289053
4260.0,0.266375
4262.0,0.300139
4264.0,0.302246
4266.0,0.268825
4268.0,0.275344
4270.0,0.268802
4272.0,0.27411
4274.0,0.302136
4276.0,0.307134
4278.0,0.279129
4280.0,0.266783
4282.0,0.267545
4284.0,0.283636
4286.0,0.332092
4288.0,0.301246
4290.0,0.308835
4292.0,0.364438
4294.0,0.313225
4296.0,0.298315
4298.0,0.313046
4300.0,0.325121
4302.0,0.33601
4304.0,0.313497
4306.0,0.322248
4308.0,0.3305
4310.0,0.316711
4312.0,0.316643
4314.0,0.339657
4316.0,0.348842
4318.0,0.297824
4320.0,0.320224
4322.0,0.27644
4324.0,0.23735
4326.0,0.299633
4328.0,0.299595
4330.0,0.261442
4332.0,0.274049
4334.0,0.251975
4336.0,0.267368
4338.0,0.269883
4340.0,0.244506
4342.0,0.245539
4344.0,0.248399
4346.0,0.265702
4348.0,0.300942
4350.0,0.281042
4352.0,0.257898
4354.0,0.281654
4356.0,0.254305
4358.0,0.161354
4360.0,0.171772
4362.0,0.297988
4364.0,0.26801
4366.0,0.281595
4368.0,0.244702
4370.0,0.211667
4372.0,0.209464
4374.0,0.195862
4376.0,0.192286
4378.0,0.162899
4380.0,0.219744
4382.0,0.207126
4384.0,0.193524
4386.0,0.172549
4388.0,0.171899
4390.0,0.189334
4392.0,0.224997
4394.0,0.203696
4396.0,0.196867
4398.0,0.176091
4400.0,0.163032
4402.0,0.165596
4404.0,0.169364
4406.0,0.174652
4408.0,0.180843
4410.0,0.172428
4412.0,0.149809
4414.0,0.153873
4416.0,0.170468
4418.0,0.156341
4420.0,0.15872
4422.0,0.16428
4424.0,0.173153
4426.0,0.174315
4428.0,0.201818
4430.0,0.208421
4432.0,0.167013
4434.0,0.185488
4436.0,0.193381
4438.0,0.196078
4440.0,0.187021
4442.0,0.196776
4444.0,0.209758
4446.0,0.1996
4448.0,0.192434
4450.0,0.200888
4452.0,0.188347
4454.0,0.224313
4456.0,0.221075
4458.0,0.240632
4460.0,0.256621
4462.0,0.227512
4464.0,0.219899
4466.0,0.240671
4468.0,0.235994
4470.0,0.220106
4472.0,0.210153
4474.0,0.220118
4476.0,0.231043
4478.0,0.221554
4480.0,0.255558
4482.0,0.25488
4484.0,0.23371
